"Familia","Binomio","N. Fontes","Flora e Funga do Brasil, 2014","Cardoso et all, 2017","Arieira et all, 2021","wcvp_plant_name_id","wcvp_taxon_rank","wcvp_taxon_status","wcvp_family","wcvp_taxon_name","wcvp_taxon_authors","wcvp_accepted_plant_name_id","wcvp_reviewed","wcvp_searchedName","wcvp_taxon_status_of_searchedName","wcvp_plant_name_id_of_searchedName","wcvp_taxon_authors_of_searchedName","wcvp_searchNotes","fb2020_taxonID","fb2020_acceptedNameUsageID","fb2020_scientificName","fb2020_taxonRank","fb2020_scientificNameAuthorship","fb2020_taxonomicStatus","fb2020_nomenclaturalStatus","fb2020_scientificNamewithoutAuthorship","fb2020_searchNotes","categoria_Ameaca_Portaria_443"
"Ochnaceae","Ouratea erecta",1,,,1,2399757,"Species","Accepted","Ochnaceae","Ouratea erecta","Sastre",2399757,"N","Ouratea erecta",,,,"Accepted",105625,,"Ouratea erecta Sastre","ESPECIE","Sastre","NOME_ACEITO","NOME_CORRETO","Ouratea erecta","NOME_ACEITO",
"Ochnaceae","Ouratea fasciculata",2,,1,1,2399753,"Species","Accepted","Ochnaceae","Ouratea fasciculata","Maguire & Steyerm.",2399753,"N","Ouratea fasciculata",,,,"Accepted",,,,,,,,,"Not found",
"Ochnaceae","Ouratea ferruginea",3,1,1,1,2399763,"Species","Accepted","Ochnaceae","Ouratea ferruginea","Engl.",2399763,"N","Ouratea ferruginea",,,,"Accepted",24057,,"Ouratea ferruginea Engl.","ESPECIE","Engl.","NOME_ACEITO","NOME_CORRETO","Ouratea ferruginea","NOME_ACEITO",
"Ochnaceae","Ouratea fieldingiana",1,,,1,2399764,"Species","Accepted","Ochnaceae","Ouratea fieldingiana","(Gardner) Engl.",2399764,"N","Ouratea fieldingiana",,,,"Accepted",19924,,"Ouratea fieldingiana (Gardner) Engl.","ESPECIE","(Gardner) Engl.","NOME_ACEITO","NOME_CORRETO","Ouratea fieldingiana","NOME_ACEITO",
"Ochnaceae","Ouratea flexuosa",2,,1,1,2399759,"Species","Accepted","Ochnaceae","Ouratea flexuosa","Rusby",2399759,"N","Ouratea flexuosa",,,,"Accepted",24058,,"Ouratea flexuosa Rusby","ESPECIE","Rusby","NOME_ACEITO","NOME_CORRETO","Ouratea flexuosa","NOME_ACEITO",
"Ochnaceae","Ouratea floribunda",1,,,1,2399751,"Species","Accepted","Ochnaceae","Ouratea floribunda","(A.St.-Hil.) Engl.",2399751,"N","Ouratea floribunda","Accepted|Illegitimate","2399751|2399750","(A.St.-Hil.) Engl.|De Wild.","Accepted among homonyms",19925,,"Ouratea floribunda (A.St.-Hil.) Engl.","ESPECIE","(A.St.-Hil.) Engl.","NOME_ACEITO","NOME_CORRETO","Ouratea floribunda","NOME_ACEITO",
"Ochnaceae","Ouratea francinae",2,,1,1,,,,,,,,,"Ouratea francinae",,,,"Not found",,,,,,,,,"Not found",
"Ochnaceae","Ouratea fusiformis",2,,1,1,2399747,"Species","Accepted","Ochnaceae","Ouratea fusiformis","Sastre",2399747,"N","Ouratea fusiformis",,,,"Accepted",,,,,,,,,"Not found",
"Ochnaceae","Ouratea garcinioides",2,,1,1,2399746,"Species","Accepted","Ochnaceae","Ouratea garcinioides","Ule",2399746,"N","Ouratea garcinioides",,,,"Accepted",86122,,"Ouratea garcinioides Ule","ESPECIE","Ule","NOME_ACEITO","NOME_CORRETO","Ouratea garcinioides","NOME_ACEITO",
"Ochnaceae","Ouratea gillyana",2,,1,1,2399742,"Species","Accepted","Ochnaceae","Ouratea gillyana","(Dwyer) Sandwith & Maguire",2399742,"N","Ouratea gillyana",,,,"Accepted",,,,,,,,,"Not found",
"Ochnaceae","Ouratea grandiflora",2,,1,1,2400390,"Species","Accepted","Ochnaceae","Ouratea grandiflora","(DC.) Engl.",2400390,"N","Ouratea grandiflora","Accepted|Illegitimate","2400390|2400389","(DC.) Engl.|(Tiegh.) A.Chev.","Accepted among homonyms",115682,,"Ouratea grandiflora (A.DC.) Engl.","ESPECIE","(A.DC.) Engl.","NOME_ACEITO","NOME_CORRETO","Ouratea grandiflora","NOME_ACEITO",
"Ochnaceae","Ouratea grosourdyi",2,,1,1,2400387,"Species","Accepted","Ochnaceae","Ouratea grosourdyi","(Tiegh.) Steyerm.",2400387,"N","Ouratea grosourdyi",,,,"Accepted",,,,,,,,,"Not found",
"Ochnaceae","Ouratea guaiquinimensis",1,,,1,2400386,"Species","Accepted","Ochnaceae","Ouratea guaiquinimensis","Sastre",2400386,"N","Ouratea guaiquinimensis",,,,"Accepted",,,,,,,,,"Not found",
"Ochnaceae","Ouratea guianensis",2,,1,1,2400384,"Species","Accepted","Ochnaceae","Ouratea guianensis","Aubl.",2400384,"N","Ouratea guianensis",,,,"Accepted",116177,,"Ouratea guianensis Aubl.","ESPECIE","Aubl.","NOME_ACEITO","NOME_CORRETO","Ouratea guianensis","NOME_ACEITO",
"Ochnaceae","Ouratea guildingii",2,,1,1,2400383,"Species","Accepted","Ochnaceae","Ouratea guildingii","(Planch.) Urb.",2400383,"N","Ouratea guildingii",,,,"Accepted",,,,,,,,,"Not found",
"Ochnaceae","Ouratea heterobracteata",2,,1,1,2400378,"Species","Accepted","Ochnaceae","Ouratea heterobracteata","Sastre",2400378,"N","Ouratea heterobracteata",,,,"Accepted",,,,,,,,,"Not found",
"Ochnaceae","Ouratea hexasperma",1,,,1,2400376,"Species","Accepted","Ochnaceae","Ouratea hexasperma","(A.St.-Hil.) Baill.",2400376,"N","Ouratea hexasperma",,,,"Accepted",19928,,"Ouratea hexasperma (A.St.-Hil.) Baill.","ESPECIE","(A.St.-Hil.) Baill.","NOME_ACEITO","NOME_CORRETO","Ouratea hexasperma","NOME_ACEITO",
"Ochnaceae","Ouratea hoehnei",3,1,1,1,2400372,"Species","Accepted","Ochnaceae","Ouratea hoehnei","Sleumer",2400372,"N","Ouratea hoehnei",,,,"Accepted",116572,,"Ouratea hoehnei Sleumer","ESPECIE","Sleumer","NOME_ACEITO","NOME_CORRETO","Ouratea hoehnei","NOME_ACEITO",
"Ochnaceae","Ouratea impressa",2,,1,1,2400413,"Species","Accepted","Ochnaceae","Ouratea impressa","(Tiegh.) Lemée",2400413,"N","Ouratea impressa",,,,"Accepted",116172,,"Ouratea impressa (Tiegh.) Lemée","ESPECIE","(Tiegh.) Lemée","NOME_ACEITO","NOME_CORRETO","Ouratea impressa","NOME_ACEITO",
"Ochnaceae","Ouratea inundata",2,,1,1,2400411,"Species","Accepted","Ochnaceae","Ouratea inundata","Engl.",2400411,"N","Ouratea inundata",,,,"Accepted",79459,,"Ouratea inundata Engl.","ESPECIE","Engl.","NOME_ACEITO","NOME_CORRETO","Ouratea inundata","NOME_ACEITO",
"Ochnaceae","Ouratea iquitosensis",2,,1,1,2400420,"Species","Accepted","Ochnaceae","Ouratea iquitosensis","J.F.Macbr.",2400420,"N","Ouratea iquitosensis",,,,"Accepted",,,,,,,,,"Not found",
"Ochnaceae","Ouratea jansen-jacobsiae",2,,1,1,2605075,"Species","Accepted","Ochnaceae","Ouratea jansen-jacobsiae","Sastre",2605075,"N","Ouratea jansen-jacobsiae",,,,"Accepted",,,,,,,,,"Not found",
"Ochnaceae","Ouratea javariensis",3,1,1,1,2401624,"Species","Accepted","Ochnaceae","Ouratea javariensis","Sastre",2401624,"N","Ouratea javariensis",,,,"Accepted",105674,,"Ouratea javariensis Sastre","ESPECIE","Sastre","NOME_ACEITO","NOME_CORRETO","Ouratea javariensis","NOME_ACEITO",
"Ochnaceae","Ouratea kananariensis",2,,1,1,2400403,"Species","Accepted","Ochnaceae","Ouratea kananariensis","Sastre",2400403,"N","Ouratea kananariensis",,,,"Accepted",,,,,,,,,"Not found",
"Ochnaceae","Ouratea kanukuensis",2,,1,1,2400402,"Species","Accepted","Ochnaceae","Ouratea kanukuensis","Sastre",2400402,"N","Ouratea kanukuensis",,,,"Accepted",,,,,,,,,"Not found",
"Ochnaceae","Ouratea latifolia",1,,,1,2400332,"Species","Accepted","Ochnaceae","Ouratea latifolia","(Erhard) Tiegh.",2400332,"N","Ouratea latifolia",,,,"Accepted",,,,,,,,,"Not found",
"Ochnaceae","Ouratea leblondii",2,,1,1,2400327,"Species","Accepted","Ochnaceae","Ouratea leblondii","(Tiegh.) Lemée",2400327,"N","Ouratea leblondii",,,,"Accepted",,,,,,,,,"Not found",
"Ochnaceae","Ouratea leprieuri",1,,,1,2400324,"Species","Accepted","Ochnaceae","Ouratea leprieuri","Tiegh.",2400324,"N","Ouratea leprieuri",,,,"Accepted",86125,,"Ouratea leprieuri Tiegh.","ESPECIE","Tiegh.",,"NOME_ILEGITIMO","Ouratea leprieuri",,
"Ochnaceae","Ouratea leprieurii",2,,1,1,,,,,,,,,"Ouratea leprieurii",,,,"Not found",,,,,,,,,"Not found",
"Ochnaceae","Ouratea liesneri",2,,1,1,2400319,"Species","Accepted","Ochnaceae","Ouratea liesneri","Sastre",2400319,"N","Ouratea liesneri",,,,"Accepted",,,,,,,,,"Not found",
"Ochnaceae","Ouratea lucens",1,,,1,2400308,"Species","Accepted","Ochnaceae","Ouratea lucens","(Kunth) Engl.",2400308,"N","Ouratea lucens",,,,"Accepted",,,,,,,,,"Not found",
"Ochnaceae","Ouratea maasorum",2,,1,1,,,,,,,,,"Ouratea maasorum",,,,"Not found",,,,,,,,,"Not found",
"Ochnaceae","Ouratea macrocarpa",2,,1,1,2400351,"Species","Accepted","Ochnaceae","Ouratea macrocarpa","Sastre",2400351,"N","Ouratea macrocarpa",,,,"Accepted",,,,,,,,,"Not found",
"Ochnaceae","Ouratea maguirei",2,,1,1,2400359,"Species","Accepted","Ochnaceae","Ouratea maguirei","Sastre",2400359,"N","Ouratea maguirei",,,,"Accepted",,,,,,,,,"Not found",
"Ochnaceae","Ouratea marahuacensis",2,,1,1,2400347,"Species","Accepted","Ochnaceae","Ouratea marahuacensis","Maguire & Steyerm.",2400347,"N","Ouratea marahuacensis",,,,"Accepted",,,,,,,,,"Not found",
"Ochnaceae","Ouratea mazaruniensis",2,,1,1,2400344,"Species","Accepted","Ochnaceae","Ouratea mazaruniensis","A.C.Sm. & Dwyer",2400344,"N","Ouratea mazaruniensis",,,,"Accepted",,,,,,,,,"Not found",
"Ochnaceae","Ouratea megaphylla",2,,1,1,2400340,"Species","Accepted","Ochnaceae","Ouratea megaphylla","Sastre",2400340,"N","Ouratea megaphylla","Accepted|Illegitimate","2400340|2400341","Sastre|Sastre","Accepted among homonyms",,,,,,,,,"Not found",
"Ochnaceae","Ouratea melinonii",2,,1,1,2400339,"Species","Accepted","Ochnaceae","Ouratea melinonii","(Tiegh.) Lemée",2400339,"N","Ouratea melinonii",,,,"Accepted",,,,,,,,,"Not found",
"Ochnaceae","Ouratea miniguianensis",2,,1,1,2605076,"Species","Accepted","Ochnaceae","Ouratea miniguianensis","Sastre",2605076,"N","Ouratea miniguianensis",,,,"Accepted",,,,,,,,,"Not found",
"Ochnaceae","Ouratea multibracteata",1,,,1,2400504,"Species","Accepted","Ochnaceae","Ouratea multibracteata","Steyerm. ex Sastre",2400504,"N","Ouratea multibracteata",,,,"Accepted",,,,,,,,,"Not found",
"Ochnaceae","Ouratea nana",1,,,1,2400501,"Species","Accepted","Ochnaceae","Ouratea nana","(A.St.-Hil.) Engl.",2400501,"N","Ouratea nana",,,,"Accepted",31712,,"Ouratea nana (A.St.-Hil.) Engl.","ESPECIE","(A.St.-Hil.) Engl.","NOME_ACEITO","NOME_CORRETO","Ouratea nana","NOME_ACEITO",
"Ochnaceae","Ouratea nervosa",1,,,1,2400499,"Species","Accepted","Ochnaceae","Ouratea nervosa","(A.St.-Hil.) Engl.",2400499,"N","Ouratea nervosa",,,,"Accepted",31713,,"Ouratea nervosa (A.St.-Hil.) Engl.","ESPECIE","(A.St.-Hil.) Engl.","NOME_ACEITO","NOME_CORRETO","Ouratea nervosa","NOME_ACEITO",
"Ochnaceae","Ouratea nitida",1,,,1,2400494,"Species","Accepted","Ochnaceae","Ouratea nitida","(Sw.) Engl.",2400494,"N","Ouratea nitida",,,,"Accepted",594535,,"Ouratea nitida (Sw.) Engl.","ESPECIE","(Sw.) Engl.","NOME_ACEITO","NOME_CORRETO","Ouratea nitida","NOME_ACEITO",
"Ochnaceae","Ouratea oblongifolia",1,,,1,2400489,"Species","Accepted","Ochnaceae","Ouratea oblongifolia","Rusby",2400489,"N","Ouratea oblongifolia",,,,"Accepted",116804,,"Ouratea oblongifolia Rusby","ESPECIE","Rusby","NOME_ACEITO",,"Ouratea oblongifolia","NOME_ACEITO",
"Ochnaceae","Ouratea occultinervis",2,,1,1,2400529,"Species","Accepted","Ochnaceae","Ouratea occultinervis","Sastre",2400529,"N","Ouratea occultinervis",,,,"Accepted",,,,,,,,,"Not found",
"Ochnaceae","Ouratea odora",3,1,1,1,2400087,"Species","Accepted","Ochnaceae","Ouratea superba","Engl.",2400087,"N","Ouratea odora","Synonym","2400544","Poepp. ex Engl.","Updated",86128,,"Ouratea odora Engl.","ESPECIE","Engl.","NOME_ACEITO","NOME_CORRETO","Ouratea odora","NOME_ACEITO",
"Ochnaceae","Ouratea oleosa",2,,1,1,2400533,"Species","Accepted","Ochnaceae","Ouratea oleosa","J.F.Macbr.",2400533,"N","Ouratea oleosa",,,,"Accepted",,,,,,,,,"Not found",
"Ochnaceae","Ouratea orbignyana",2,,1,1,2400539,"Species","Accepted","Ochnaceae","Ouratea orbignyana","(Tiegh.) Liesner",2400539,"N","Ouratea orbignyana",,,,"Accepted",24060,,"Ouratea orbignyana Tiegh.","ESPECIE","Tiegh.","NOME_ACEITO","NOME_CORRETO","Ouratea orbignyana","NOME_ACEITO",
"Ochnaceae","Ouratea orisina",2,,1,1,2400541,"Species","Accepted","Ochnaceae","Ouratea orisina","Sastre",2400541,"N","Ouratea orisina",,,,"Accepted",,,,,,,,,"Not found",
"Ochnaceae","Ouratea paraensis",1,,,1,,,,,,,,,"Ouratea paraensis",,,,"Not found",86129,,"Ouratea paraensis Huber","ESPECIE","Huber","NOME_ACEITO","NOME_CORRETO","Ouratea paraensis","NOME_ACEITO",
"Ochnaceae","Ouratea paratatei",2,,1,1,2400523,"Species","Accepted","Ochnaceae","Ouratea paratatei","Sastre",2400523,"N","Ouratea paratatei",,,,"Accepted",,,,,,,,,"Not found",
"Ochnaceae","Ouratea paruensis",2,,1,1,2400522,"Species","Accepted","Ochnaceae","Ouratea paruensis","Maguire & Steyerm.",2400522,"N","Ouratea paruensis",,,,"Accepted",,,,,,,,,"Not found",
"Ochnaceae","Ouratea parvifolia",1,,,1,2400519,"Species","Accepted","Ochnaceae","Ouratea parvifolia","(A.St.-Hil.) Engl.",2400519,"N","Ouratea parvifolia",,,,"Accepted",19932,,"Ouratea parvifolia (A.St.-Hil.) Engl.","ESPECIE","(A.St.-Hil.) Engl.","NOME_ACEITO","NOME_CORRETO","Ouratea parvifolia","NOME_ACEITO",
"Ochnaceae","Ouratea pastazana",2,,1,1,2896906,"Species","Accepted","Ochnaceae","Ouratea pastazana","Sastre & Offroy",2896906,"N","Ouratea pastazana",,,,"Accepted",,,,,,,,,"Not found",
"Ochnaceae","Ouratea patens",3,1,1,1,2400517,"Species","Accepted","Ochnaceae","Ouratea patens","Engl.",2400517,"N","Ouratea patens",,,,"Accepted",115578,,"Ouratea patens Engl.","ESPECIE","Engl.","NOME_ACEITO","NOME_CORRETO","Ouratea patens","NOME_ACEITO",
"Ochnaceae","Ouratea pendula",3,1,1,1,2400498,"Species","Accepted","Ochnaceae","Ouratea pendula","Poepp. ex Engl.",2400498,"N","Ouratea pendula",,,,"Accepted",24061,,"Ouratea pendula (Poepp.) Engl.","ESPECIE","(Poepp.) Engl.","NOME_ACEITO","NOME_CORRETO","Ouratea pendula","NOME_ACEITO",
"Ochnaceae","Ouratea pendulosepala",3,1,1,1,2400454,"Species","Accepted","Ochnaceae","Ouratea pendulosepala","Sastre",2400454,"N","Ouratea pendulosepala",,,,"Accepted",105626,,"Ouratea pendulosepala Sastre","ESPECIE","Sastre","NOME_ACEITO","NOME_CORRETO","Ouratea pendulosepala","NOME_ACEITO",
"Ochnaceae","Ouratea phaeophylla",2,,1,1,2400451,"Species","Accepted","Ochnaceae","Ouratea phaeophylla","Sleumer",2400451,"N","Ouratea phaeophylla",,,,"Accepted",,,,,,,,,"Not found",
"Ochnaceae","Ouratea pisiformis",3,1,1,1,2400447,"Species","Accepted","Ochnaceae","Ouratea pisiformis","Engl.",2400447,"N","Ouratea pisiformis",,,,"Accepted",86130,,"Ouratea pisiformis Engl.","ESPECIE","Engl.","NOME_ACEITO","NOME_CORRETO","Ouratea pisiformis","NOME_ACEITO",
"Ochnaceae","Ouratea poeppigii",2,,1,1,2400438,"Species","Accepted","Ochnaceae","Ouratea poeppigii","Tiegh.",2400438,"N","Ouratea poeppigii",,,,"Accepted",86131,,"Ouratea poeppigii Tiegh.","ESPECIE","Tiegh.","NOME_ACEITO","NOME_CORRETO","Ouratea poeppigii","NOME_ACEITO",
"Ochnaceae","Ouratea polyantha",2,,1,1,2400435,"Species","Accepted","Ochnaceae","Ouratea polyantha","(Triana & Planch.) Engl.",2400435,"N","Ouratea polyantha",,,,"Accepted",595404,,"Ouratea polyantha (Triana & Planch.) Engl.","ESPECIE","(Triana & Planch.) Engl.","NOME_ACEITO","NOME_CORRETO","Ouratea polyantha","NOME_ACEITO",
"Ochnaceae","Ouratea polygyna",3,1,1,1,2400434,"Species","Accepted","Ochnaceae","Ouratea polygyna","Engl.",2400434,"N","Ouratea polygyna",,,,"Accepted",19934,,"Ouratea polygyna Engl.","ESPECIE","Engl.","NOME_ACEITO","NOME_CORRETO","Ouratea polygyna","NOME_ACEITO",
"Ochnaceae","Ouratea pseudogigantophylla",2,,1,1,2605077,"Species","Accepted","Ochnaceae","Ouratea pseudogigantophylla","Sastre",2605077,"N","Ouratea pseudogigantophylla",,,,"Accepted",,,,,,,,,"Not found",
"Ochnaceae","Ouratea pseudoguildingii",2,,1,1,2400429,"Species","Accepted","Ochnaceae","Ouratea pseudoguildingii","Sastre",2400429,"N","Ouratea pseudoguildingii",,,,"Accepted",,,,,,,,,"Not found",
"Ochnaceae","Ouratea ptaritepuiensis",2,,1,1,2400442,"Species","Accepted","Ochnaceae","Ouratea ptaritepuiensis","Steyerm.",2400442,"N","Ouratea ptaritepuiensis",,,,"Accepted",,,,,,,,,"Not found",
"Ochnaceae","Ouratea pulchrifolia",2,,1,1,2400476,"Species","Accepted","Ochnaceae","Ouratea pulchrifolia","Ducke",2400476,"N","Ouratea pulchrifolia",,,,"Accepted",86132,,"Ouratea pulchrifolia Ducke","ESPECIE","Ducke","NOME_ACEITO","NOME_CORRETO","Ouratea pulchrifolia","NOME_ACEITO",
"Ochnaceae","Ouratea pulverulenta",2,,1,1,2400477,"Species","Accepted","Ochnaceae","Ouratea pulverulenta","Sastre",2400477,"N","Ouratea pulverulenta",,,,"Accepted",,,,,,,,,"Not found",
"Ochnaceae","Ouratea racemiformis",3,1,1,1,2400469,"Species","Accepted","Ochnaceae","Ouratea racemiformis","Ule",2400469,"N","Ouratea racemiformis",,,,"Accepted",86133,,"Ouratea racemiformis Ule","ESPECIE","Ule","NOME_ACEITO","NOME_CORRETO","Ouratea racemiformis","NOME_ACEITO",
"Ochnaceae","Ouratea ramiflora",3,1,1,1,2400467,"Species","Accepted","Ochnaceae","Ouratea ramiflora","Sastre",2400467,"N","Ouratea ramiflora",,,,"Accepted",86134,,"Ouratea ramiflora Sastre","ESPECIE","Sastre","NOME_ACEITO","NOME_CORRETO","Ouratea ramiflora","NOME_ACEITO",
"Ochnaceae","Ouratea ramosissima",1,,,1,2400466,"Species","Accepted","Ochnaceae","Ouratea ramosissima","Maguire & Steyerm.",2400466,"N","Ouratea ramosissima",,,,"Accepted",86135,,"Ouratea ramosissima Maguire & Steyerm.","ESPECIE","Maguire & Steyerm.","NOME_ACEITO","NOME_CORRETO","Ouratea ramosissima","NOME_ACEITO",
"Ochnaceae","Ouratea retrorsa",2,,1,1,2605078,"Species","Accepted","Ochnaceae","Ouratea retrorsa","Sastre",2605078,"N","Ouratea retrorsa",,,,"Accepted",,,,,,,,,"Not found",
"Ochnaceae","Ouratea riedeliana",1,,,1,2400459,"Species","Accepted","Ochnaceae","Ouratea riedeliana","Engl.",2400459,"N","Ouratea riedeliana",,,,"Accepted",31719,,"Ouratea riedeliana Engl.","ESPECIE","Engl.","NOME_ACEITO","NOME_CORRETO","Ouratea riedeliana","NOME_ACEITO",
"Ochnaceae","Ouratea rigida",1,,,1,2400274,"Species","Accepted","Ochnaceae","Ouratea rigida","Engl.",2400274,"N","Ouratea rigida","Accepted|Illegitimate","2400274|2400338","Engl.|De Wild.","Accepted among homonyms",86136,,"Ouratea rigida Engl.","ESPECIE","Engl.","NOME_ACEITO","NOME_CORRETO","Ouratea rigida","NOME_ACEITO",
"Ochnaceae","Ouratea riparia",3,1,1,1,2400154,"Species","Accepted","Ochnaceae","Ouratea riparia","Sleumer",2400154,"N","Ouratea riparia","Unplaced|Accepted","2400155|2400154","Gilg & Ledermann|Sleumer","Accepted among homonyms",116573,,"Ouratea riparia Sleumer","ESPECIE","Sleumer","NOME_ACEITO","NOME_CORRETO","Ouratea riparia","NOME_ACEITO",
"Ochnaceae","Ouratea roraimae",3,1,1,1,2400152,"Species","Accepted","Ochnaceae","Ouratea roraimae","Engl.",2400152,"N","Ouratea roraimae",,,,"Accepted",24062,,"Ouratea roraimae Engl.","ESPECIE","Engl.","NOME_ACEITO","NOME_CORRETO","Ouratea roraimae","NOME_ACEITO",
"Ochnaceae","Ouratea rorida",2,,1,1,2400151,"Species","Accepted","Ochnaceae","Ouratea rorida","Sastre",2400151,"N","Ouratea rorida",,,,"Accepted",,,,,,,,,"Not found",
"Ochnaceae","Ouratea rupununiensis",2,,1,1,2400145,"Species","Accepted","Ochnaceae","Ouratea rupununiensis","Engl.",2400145,"N","Ouratea rupununiensis",,,,"Accepted",,,,,,,,,"Not found",
"Ochnaceae","Ouratea salicifolia",1,,,1,2400140,"Species","Accepted","Ochnaceae","Ouratea salicifolia","(A.St.-Hil. & Tul.) Engl.",2400140,"N","Ouratea salicifolia",,,,"Accepted",19937,,"Ouratea salicifolia (A.St.-Hil. & Tul.) Engl.","ESPECIE","(A.St.-Hil. & Tul.) Engl.","NOME_ACEITO","NOME_CORRETO","Ouratea salicifolia","NOME_ACEITO",
"Ochnaceae","Ouratea sastrei",2,,1,1,,,,,,,,,"Ouratea sastrei",,,,"Not found",,,,,,,,,"Not found",
"Ochnaceae","Ouratea saulensis",2,,1,1,2400139,"Species","Accepted","Ochnaceae","Ouratea saulensis","Sastre",2400139,"N","Ouratea saulensis",,,,"Accepted",,,,,,,,,"Not found",
"Ochnaceae","Ouratea schomburgkii",2,,1,1,2400130,"Species","Accepted","Ochnaceae","Ouratea schomburgkii","(Planch.) Engl.",2400130,"N","Ouratea schomburgkii",,,,"Accepted",31720,,"Ouratea schomburgkii (Planch.) Engl.","ESPECIE","(Planch.) Engl.","NOME_ACEITO","NOME_CORRETO","Ouratea schomburgkii","NOME_ACEITO",
"Ochnaceae","Ouratea scottii",2,,1,1,2400185,"Species","Accepted","Ochnaceae","Ouratea scottii","Sastre",2400185,"N","Ouratea scottii",,,,"Accepted",24063,,"Ouratea scottii Sastre","ESPECIE","Sastre","NOME_ACEITO","NOME_CORRETO","Ouratea scottii","NOME_ACEITO",
"Ochnaceae","Ouratea sculpta",2,,1,1,2400173,"Species","Accepted","Ochnaceae","Ouratea sculpta","(Tiegh.) Sastre",2400173,"N","Ouratea sculpta",,,,"Accepted",,,,,,,,,"Not found",
"Ochnaceae","Ouratea semiserrata",1,,,1,2400175,"Species","Accepted","Ochnaceae","Ouratea semiserrata","(Mart. & Nees) Engl.",2400175,"N","Ouratea semiserrata",,,,"Accepted",19938,,"Ouratea semiserrata (Mart. & Nees) Engl.","ESPECIE","(Mart. & Nees) Engl.","NOME_ACEITO","NOME_CORRETO","Ouratea semiserrata","NOME_ACEITO",
"Ochnaceae","Ouratea simulans",1,,,1,2400171,"Species","Accepted","Ochnaceae","Ouratea simulans","S.Moore",2400171,"N","Ouratea simulans",,,,"Accepted",31721,,"Ouratea simulans S.Moore","ESPECIE","S.Moore","NOME_ACEITO","NOME_CORRETO","Ouratea simulans","NOME_ACEITO",
"Ochnaceae","Ouratea sipaliwiniensis",2,,1,1,2605079,"Species","Accepted","Ochnaceae","Ouratea sipaliwiniensis","Sastre",2605079,"N","Ouratea sipaliwiniensis",,,,"Accepted",,,,,,,,,"Not found",
"Ochnaceae","Ouratea sipapoensis",2,,1,1,2400180,"Species","Accepted","Ochnaceae","Ouratea sipapoensis","Maguire & Steyerm.",2400180,"N","Ouratea sipapoensis",,,,"Accepted",,,,,,,,,"Not found",
"Ochnaceae","Ouratea soderstromii",2,,1,1,2400181,"Species","Accepted","Ochnaceae","Ouratea soderstromii","Sastre",2400181,"N","Ouratea soderstromii",,,,"Accepted",,,,,,,,,"Not found",
"Ochnaceae","Ouratea spectabilis",1,,,1,2400182,"Species","Accepted","Ochnaceae","Ouratea spectabilis","Engl.",2400182,"N","Ouratea spectabilis",,,,"Accepted",31722,,"Ouratea spectabilis (Mart.) Engl.","ESPECIE","(Mart.) Engl.","NOME_ACEITO","NOME_CORRETO","Ouratea spectabilis","NOME_ACEITO",
"Ochnaceae","Ouratea spruceana",1,,,1,2400179,"Species","Accepted","Ochnaceae","Ouratea spruceana","Engl.",2400179,"N","Ouratea spruceana",,,,"Accepted",86139,,"Ouratea spruceana Engl.","ESPECIE","Engl.","NOME_ACEITO","NOME_CORRETO","Ouratea spruceana","NOME_ACEITO",
"Ochnaceae","Ouratea steyermarkii",1,,,1,2400163,"Species","Accepted","Ochnaceae","Ouratea steyermarkii","Sastre",2400163,"N","Ouratea steyermarkii",,,,"Accepted",,,,,,,,,"Not found",
"Ochnaceae","Ouratea subamplexicaulis",2,,1,1,2400096,"Species","Accepted","Ochnaceae","Ouratea subamplexicaulis","Maguire & Steyerm.",2400096,"N","Ouratea subamplexicaulis",,,,"Accepted",,,,,,,,,"Not found",
"Ochnaceae","Ouratea superba",1,,,1,2400087,"Species","Accepted","Ochnaceae","Ouratea superba","Engl.",2400087,"N","Ouratea superba",,,,"Accepted",24065,,"Ouratea superba Engl.","ESPECIE","Engl.","NOME_ACEITO","NOME_CORRETO","Ouratea superba","NOME_ACEITO",
"Ochnaceae","Ouratea superimpressa",2,,1,1,2605080,"Species","Accepted","Ochnaceae","Ouratea superimpressa","Sastre",2605080,"N","Ouratea superimpressa",,,,"Accepted",,,,,,,,,"Not found",
"Ochnaceae","Ouratea takutuensis",2,,1,1,2605081,"Species","Accepted","Ochnaceae","Ouratea takutuensis","Sastre",2605081,"N","Ouratea takutuensis",,,,"Accepted",,,,,,,,,"Not found",
"Ochnaceae","Ouratea tarapotensis",2,,1,1,2400084,"Species","Accepted","Ochnaceae","Ouratea tarapotensis","J.F.Macbr.",2400084,"N","Ouratea tarapotensis",,,,"Accepted",,,,,,,,,"Not found",
